orderId,customerId,dishName,restaurantName,quantity,price,paymentMethod,orderFrequency,lastOrderDate,loyaltyPoints,churned,rating,ratingDate,deliveryStatus,city,orderDate,signupDate
O7932,C3932,Pasta,Subway,3,776.94,Cash,29,2024-10-10,443,Inactive,5.0,2025-03-16,Delivered,Peshawar,2024-01-23,2023-10-31
O10720,C6720,Fries,Pizza Hut,4,1224.6,Card,8,2025-07-09,254,Active,4.0,2024-12-11,Delivered,Karachi,2024-01-23,2023-09-19
O6572,C2572,Sandwich,McDonald's,1,265.79,Card,27,2024-11-16,128,Inactive,,2024-12-21,Cancelled,Lahore,2024-01-23,2024-03-22
O6933,C2933,Sandwich,Burger King,5,1466.08,Wallet,45,2025-05-18,336,Inactive,5.0,2024-09-12,Delivered,Peshawar,2024-01-23,2025-04-11
O10357,C6357,Pizza,McDonald's,3,381.22,Cash,24,2025-01-05,328,Inactive,,2025-03-03,Cancelled,Multan,2024-01-23,2024-10-30
O9445,C5445,Sandwich,Burger King,3,1069.27,Card,6,2025-05-01,268,Inactive,3.0,2025-04-19,Delivered,Karachi,2024-01-23,2024-12-07
O10424,C6424,Fries,McDonald's,2,675.1,Card,26,2025-07-16,463,Inactive,2.0,2024-11-19,Delivered,Islamabad,2024-01-24,2024-03-24
O7623,C3623,Sandwich,KFC,5,364.45,Wallet,10,2025-02-05,339,Inactive,1.0,2024-09-20,Delivered,Peshawar,2024-01-24,2023-09-13
O9385,C5385,Pizza,KFC,5,276.85,Cash,7,2024-08-25,114,Inactive,,2025-03-20,Cancelled,Multan,2024-01-24,2025-01-03
O8307,C4307,Fries,Burger King,2,815.64,Card,6,2024-09-28,328,Active,,2025-05-09,Cancelled,Islamabad,2024-01-24,2024-09-04
O5211,C1211,Burger,Burger King,2,580.58,Wallet,46,2025-03-14,343,Active,,2025-07-18,Cancelled,Multan,2024-01-24,2023-12-20
O7193,C3193,Burger,KFC,5,658.43,Card,26,2024-10-22,99,Active,,2024-12-01,Cancelled,Islamabad,2024-01-24,2024-01-18
O6834,C2834,Burger,Pizza Hut,2,591.03,Card,1,2025-04-14,23,Active,,2025-07-20,Cancelled,Karachi,2024-01-24,2024-12-04
O8913,C4913,Sandwich,KFC,4,1461.55,Wallet,16,2025-01-17,50,Active,,2024-10-22,Cancelled,Multan,2024-01-24,2023-12-16
O9976,C5976,Fries,Pizza Hut,3,585.86,Card,49,2025-01-18,219,Active,4.0,2025-07-01,Delayed,Karachi,2024-01-24,2023-12-17
O6487,C2487,Pizza,KFC,4,1409.75,Wallet,38,2025-02-05,233,Inactive,3.0,2025-08-11,Delivered,Multan,2024-01-25,2025-02-04
O10098,C6098,Sandwich,Pizza Hut,1,354.09,Card,13,2025-08-09,85,Active,,2025-07-18,Cancelled,Multan,2024-01-25,2024-04-06
O9117,C5117,Burger,McDonald's,3,919.5,Wallet,28,2025-01-01,180,Active,4.0,2025-03-20,Delayed,Multan,2024-01-25,2025-01-18
O7330,C3330,Sandwich,Subway,5,1345.32,Wallet,49,2024-12-25,270,Inactive,,2025-06-20,Cancelled,Lahore,2024-01-25,2024-10-13
O6580,C2580,Fries,Pizza Hut,4,1277.04,Cash,30,2025-03-06,124,Active,,2025-03-07,Cancelled,Multan,2024-01-25,2025-03-08
O8857,C4857,Pasta,Burger King,3,1195.09,Wallet,49,2024-11-30,82,Inactive,,2024-09-03,Cancelled,Peshawar,2024-01-25,2025-06-09
O7417,C3417,Fries,Burger King,1,378.48,Cash,21,2024-09-19,80,Active,3.0,2025-02-16,Delayed,Peshawar,2024-01-25,2024-10-17
O8017,C4017,Sandwich,Pizza Hut,1,1075.73,Wallet,33,2025-01-24,155,Inactive,1.0,2025-05-31,Delivered,Peshawar,2024-01-26,2024-07-24
O5979,C1979,Burger,McDonald's,4,793.48,Cash,8,2024-11-26,58,Active,4.0,2025-07-03,Delayed,Peshawar,2024-01-26,2023-11-15
O8801,C4801,Pizza,Pizza Hut,3,1337.76,Card,39,2024-12-28,13,Inactive,2.0,2024-11-22,Delivered,Karachi,2024-01-26,2024-06-03
O10054,C6054,Burger,KFC,2,840.56,Wallet,33,2025-06-19,274,Inactive,1.0,2025-06-09,Delayed,Peshawar,2024-01-26,2023-11-15
O6190,C2190,Sandwich,KFC,3,1331.21,Card,40,2024-10-19,469,Inactive,1.0,2024-10-26,Delayed,Lahore,2024-01-26,2024-01-19
O6749,C2749,Sandwich,KFC,2,1135.77,Card,36,2025-01-23,416,Active,4.0,2025-01-16,Delayed,Karachi,2024-01-26,2024-10-25
O10981,C6981,Sandwich,McDonald's,4,764.18,Card,18,2025-04-28,476,Active,,2024-10-26,Cancelled,Karachi,2024-01-26,2025-06-04
O8603,C4603,Burger,Subway,5,400.08,Card,35,2025-06-21,20,Active,1.0,2024-09-15,Delivered,Lahore,2024-01-26,2023-09-19
O10610,C6610,Sandwich,McDonald's,3,1433.71,Wallet,11,2025-05-08,217,Inactive,1.0,2025-06-06,Delayed,Karachi,2024-01-26,2024-08-19
O9262,C5262,Sandwich,Burger King,5,677.58,Card,32,2024-12-27,111,Active,3.0,2024-08-29,Delivered,Lahore,2024-01-27,2025-06-29
O6336,C2336,Pasta,KFC,2,1240.12,Wallet,5,2025-06-29,372,Active,,2025-03-09,Cancelled,Islamabad,2024-01-27,2025-06-08
O9345,C5345,Burger,McDonald's,3,661.62,Cash,42,2024-11-17,401,Active,,2024-11-19,Cancelled,Karachi,2024-01-27,2024-09-16
O7358,C3358,Fries,KFC,5,964.26,Cash,35,2025-06-23,364,Inactive,5.0,2025-06-27,Delivered,Multan,2024-01-27,2023-11-18
O10348,C6348,Pasta,Burger King,3,801.26,Card,22,2024-09-17,142,Active,4.0,2025-03-04,Delivered,Karachi,2024-01-27,2024-04-01
O5165,C1165,Burger,McDonald's,1,456.55,Cash,15,2024-12-18,222,Inactive,5.0,2024-09-10,Delivered,Lahore,2024-01-27,2024-07-31
O5057,C1057,Pasta,McDonald's,5,1188.1,Wallet,10,2024-10-07,349,Inactive,,2025-01-23,Cancelled,Lahore,2024-01-27,2023-09-23
O5328,C1328,Pizza,Subway,1,910.55,Card,10,2025-04-27,203,Inactive,,2024-10-22,Cancelled,Karachi,2024-01-27,2023-12-11
O6078,C2078,Pizza,McDonald's,5,371.56,Cash,48,2025-05-17,311,Inactive,5.0,2025-07-09,Delivered,Karachi,2024-01-27,2024-10-22
O10567,C6567,Sandwich,Burger King,3,526.09,Cash,34,2025-04-29,378,Inactive,2.0,2024-12-26,Delivered,Karachi,2024-01-28,2023-09-02
O5322,C1322,Pizza,Pizza Hut,1,466.7,Cash,41,2025-02-07,131,Active,1.0,2025-03-27,Delayed,Karachi,2024-01-28,2025-07-22
O9603,C5603,Fries,Subway,1,1489.11,Cash,46,2025-07-04,141,Active,3.0,2025-03-01,Delivered,Karachi,2024-01-28,2025-04-26
O7505,C3505,Pasta,McDonald's,1,111.42,Cash,32,2025-07-14,47,Inactive,1.0,2024-09-20,Delivered,Lahore,2024-01-28,2025-08-06
O8326,C4326,Sandwich,McDonald's,2,234.92,Card,42,2025-02-11,180,Active,1.0,2024-09-14,Delayed,Islamabad,2024-01-28,2025-07-27
O6502,C2502,Fries,KFC,2,1427.82,Card,20,2025-02-11,460,Active,,2024-09-26,Cancelled,Multan,2024-01-28,2024-07-06
O9963,C5963,Pizza,KFC,5,1023.22,Wallet,24,2025-06-23,181,Active,,2024-11-16,Cancelled,Lahore,2024-01-28,2025-05-13
O9168,C5168,Sandwich,Subway,4,1335.08,Wallet,3,2025-04-26,94,Inactive,4.0,2025-08-12,Delayed,Lahore,2024-01-29,2023-08-26
O10670,C6670,Pasta,KFC,2,1367.64,Wallet,22,2025-02-28,159,Active,3.0,2025-02-21,Delivered,Islamabad,2024-01-29,2024-05-10
O6067,C2067,Fries,KFC,4,571.84,Card,3,2025-05-12,120,Inactive,5.0,2025-04-27,Delivered,Islamabad,2024-01-29,2024-03-30
O8793,C4793,Burger,KFC,1,986.14,Card,23,2024-11-23,287,Active,,2025-06-21,Cancelled,Multan,2024-01-29,2025-02-17
O7570,C3570,Pasta,McDonald's,2,722.68,Cash,15,2025-02-25,0,Active,4.0,2025-02-26,Delivered,Islamabad,2024-01-29,2023-12-27
O10352,C6352,Fries,KFC,2,176.9,Card,1,2024-09-22,134,Inactive,,2025-01-17,Cancelled,Islamabad,2024-01-29,2024-08-01
O6155,C2155,Sandwich,Burger King,3,1262.56,Card,34,2025-02-16,178,Inactive,1.0,2024-11-20,Delayed,Lahore,2024-01-29,2024-10-05
O5714,C1714,Pasta,Burger King,5,328.51,Cash,17,2024-09-21,108,Active,1.0,2025-08-05,Delayed,Karachi,2024-01-29,2025-03-04
O8283,C4283,Pasta,Pizza Hut,5,866.88,Cash,48,2024-11-23,229,Inactive,,2024-09-28,Cancelled,Islamabad,2024-01-29,2024-03-09
O8767,C4767,Fries,Burger King,1,806.81,Cash,50,2025-08-01,311,Active,3.0,2025-01-13,Delayed,Islamabad,2024-01-30,2025-04-20
O6599,C2599,Burger,Subway,3,907.98,Card,23,2025-05-13,302,Active,,2024-11-14,Cancelled,Peshawar,2024-01-30,2024-08-22
O9547,C5547,Pasta,McDonald's,4,1232.33,Card,5,2025-08-04,19,Inactive,5.0,2025-05-21,Delivered,Multan,2024-01-30,2023-12-31
O8944,C4944,Burger,McDonald's,5,418.94,Card,16,2025-01-25,73,Inactive,2.0,2025-02-18,Delivered,Multan,2024-01-30,2023-10-22
O10861,C6861,Pizza,KFC,3,596.24,Wallet,49,2024-11-29,177,Active,4.0,2025-04-04,Delayed,Karachi,2024-01-30,2024-12-06
O5291,C1291,Sandwich,Pizza Hut,4,342.31,Wallet,46,2025-01-23,276,Active,4.0,2024-10-26,Delivered,Lahore,2024-01-30,2023-11-16
O9257,C5257,Pasta,Pizza Hut,4,862.35,Wallet,48,2024-10-23,400,Inactive,2.0,2024-10-01,Delivered,Karachi,2024-01-30,2023-11-01
O6754,C2754,Burger,Subway,4,1330.87,Card,43,2024-11-04,128,Inactive,5.0,2025-05-06,Delivered,Lahore,2024-01-30,2025-07-22
O10133,C6133,Pasta,KFC,4,456.94,Wallet,48,2025-07-22,42,Active,1.0,2025-01-03,Delayed,Islamabad,2024-01-30,2024-02-24
O7216,C3216,Burger,McDonald's,2,1130.65,Cash,16,2025-08-13,211,Active,2.0,2025-05-09,Delayed,Islamabad,2024-01-30,2023-10-08
O9212,C5212,Burger,KFC,4,1004.77,Wallet,36,2025-06-09,263,Active,1.0,2025-08-17,Delivered,Lahore,2024-01-30,2023-10-25
O8301,C4301,Pasta,Subway,1,763.67,Card,30,2025-07-20,315,Inactive,4.0,2025-04-26,Delivered,Karachi,2024-01-31,2024-01-08
O10160,C6160,Pizza,McDonald's,4,1427.37,Card,47,2025-05-26,384,Active,,2025-03-28,Cancelled,Peshawar,2024-01-31,2024-06-22
O7238,C3238,Burger,Subway,4,1425.94,Wallet,9,2024-11-02,15,Inactive,,2024-11-28,Cancelled,Multan,2024-01-31,2025-03-29
O7401,C3401,Sandwich,McDonald's,5,1482.22,Card,28,2025-05-16,238,Active,1.0,2024-12-14,Delayed,Peshawar,2024-01-31,2025-04-07
O10806,C6806,Burger,Burger King,3,909.33,Card,29,2024-11-16,226,Inactive,,2025-04-17,Cancelled,Multan,2024-01-31,2025-07-26
O8518,C4518,Burger,KFC,2,1202.07,Card,5,2024-10-22,242,Active,1.0,2025-02-21,Delivered,Multan,2024-01-31,2023-10-19
O7084,C3084,Sandwich,Subway,4,956.21,Cash,35,2025-01-24,39,Inactive,2.0,2024-11-20,Delivered,Karachi,2024-02-01,2024-06-01
O9982,C5982,Sandwich,Pizza Hut,4,814.0,Cash,34,2025-04-24,280,Inactive,3.0,2024-08-26,Delivered,Karachi,2024-02-01,2024-04-16
O5860,C1860,Pasta,Subway,3,1361.64,Wallet,31,2024-10-23,30,Inactive,,2025-08-14,Cancelled,Karachi,2024-02-01,2023-08-26
O5766,C1766,Sandwich,KFC,3,870.23,Cash,40,2024-09-25,305,Active,2.0,2025-07-19,Delivered,Peshawar,2024-02-01,2024-08-15
O7626,C3626,Burger,Subway,4,296.34,Wallet,12,2025-05-19,196,Active,3.0,2025-07-19,Delivered,Multan,2024-02-01,2023-10-27
O6007,C2007,Pasta,Subway,5,1478.69,Cash,21,2025-07-21,391,Active,1.0,2025-08-04,Delivered,Peshawar,2024-02-01,2024-10-09
O6575,C2575,Pasta,Burger King,1,1290.2,Cash,42,2025-06-01,308,Active,,2024-10-20,Cancelled,Islamabad,2024-02-01,2025-04-27
O6439,C2439,Burger,McDonald's,4,1196.99,Card,32,2024-12-03,252,Active,,2025-01-30,Cancelled,Karachi,2024-02-01,2024-01-07
O6864,C2864,Pasta,KFC,1,1286.55,Cash,4,2025-03-23,454,Active,1.0,2025-04-26,Delayed,Karachi,2024-02-02,2025-06-08
O5136,C1136,Burger,KFC,5,1149.89,Wallet,19,2024-09-03,351,Active,,2024-11-05,Cancelled,Peshawar,2024-02-02,2024-03-18
O9185,C5185,Burger,KFC,3,178.65,Cash,40,2024-11-01,73,Active,4.0,2025-06-02,Delayed,Multan,2024-02-02,2023-12-04
O10733,C6733,Sandwich,Burger King,5,1464.98,Wallet,30,2024-11-08,382,Inactive,3.0,2024-12-22,Delivered,Karachi,2024-02-02,2025-07-11
O8912,C4912,Pizza,Burger King,3,487.56,Wallet,7,2025-03-18,396,Inactive,3.0,2024-12-26,Delayed,Peshawar,2024-02-02,2024-04-06
O8405,C4405,Sandwich,Subway,1,862.82,Wallet,44,2025-06-03,9,Inactive,1.0,2025-03-20,Delivered,Islamabad,2024-02-03,2025-05-15
O9227,C5227,Burger,Subway,3,1061.61,Wallet,48,2025-01-08,410,Inactive,1.0,2024-09-13,Delivered,Lahore,2024-02-03,2024-09-07
O6017,C2017,Pizza,Burger King,2,1021.84,Cash,12,2024-12-10,331,Inactive,4.0,2025-01-14,Delayed,Lahore,2024-02-03,2025-07-29
O5671,C1671,Pizza,Subway,2,1046.99,Cash,41,2025-02-08,467,Active,1.0,2024-12-28,Delayed,Peshawar,2024-02-03,2025-04-05
O8707,C4707,Pasta,Pizza Hut,1,1020.92,Wallet,33,2024-09-16,455,Inactive,4.0,2024-09-16,Delayed,Multan,2024-02-04,2024-05-16
O7264,C3264,Sandwich,KFC,4,541.34,Cash,1,2025-05-06,38,Inactive,3.0,2025-07-16,Delayed,Islamabad,2024-02-04,2023-09-15
O6423,C2423,Sandwich,Subway,1,380.52,Wallet,39,2025-07-02,313,Active,,2025-01-02,Cancelled,Multan,2024-02-04,2025-04-29
O10063,C6063,Pasta,Burger King,5,1157.27,Cash,25,2025-06-22,140,Inactive,1.0,2025-05-28,Delivered,Karachi,2024-02-04,2024-02-07
O5019,C1019,Sandwich,Burger King,2,811.11,Wallet,35,2024-10-13,202,Inactive,3.0,2024-09-21,Delayed,Lahore,2024-02-04,2023-12-27
O10744,C6744,Sandwich,Pizza Hut,3,1385.57,Card,44,2025-06-26,150,Active,,2024-12-17,Cancelled,Karachi,2024-02-05,2024-08-26
O5950,C1950,Pizza,McDonald's,5,973.19,Wallet,37,2025-01-02,371,Inactive,2.0,2024-09-28,Delivered,Karachi,2024-02-05,2025-02-27
O10895,C6895,Fries,KFC,5,921.34,Wallet,26,2024-12-25,337,Active,4.0,2025-06-29,Delivered,Lahore,2024-02-05,2024-02-27
O5761,C1761,Burger,Subway,1,961.38,Card,1,2025-06-15,146,Inactive,,2024-12-01,Cancelled,Peshawar,2024-02-05,2024-11-01
O7327,C3327,Burger,Burger King,1,1480.59,Card,40,2025-03-26,250,Active,5.0,2025-01-27,Delayed,Peshawar,2024-02-05,2024-12-12
O9259,C5259,Pizza,McDonald's,1,348.41,Cash,48,2024-12-22,120,Inactive,,2025-04-01,Cancelled,Lahore,2024-02-05,2025-07-24
O6530,C2530,Pasta,McDonald's,3,366.28,Wallet,13,2025-05-01,234,Inactive,,2025-05-18,Cancelled,Lahore,2024-02-05,2023-10-12
O10278,C6278,Burger,KFC,3,536.49,Wallet,49,2024-12-03,272,Inactive,1.0,2025-04-14,Delivered,Islamabad,2024-02-05,2025-05-10
O5640,C1640,Burger,Pizza Hut,1,1121.14,Card,39,2024-12-20,31,Active,4.0,2024-11-27,Delivered,Peshawar,2024-02-06,2025-02-16
O9718,C5718,Fries,KFC,4,1020.4,Cash,5,2025-01-27,73,Inactive,,2024-10-01,Cancelled,Peshawar,2024-02-06,2024-04-19
O10084,C6084,Pizza,McDonald's,5,548.59,Wallet,50,2025-03-11,311,Active,5.0,2025-08-04,Delayed,Multan,2024-02-06,2025-05-18
O7708,C3708,Pizza,Subway,1,1073.18,Wallet,1,2024-12-04,96,Inactive,1.0,2024-09-23,Delivered,Karachi,2024-02-06,2023-12-13
O8714,C4714,Fries,Subway,2,1001.76,Card,1,2024-12-09,115,Active,4.0,2024-12-27,Delayed,Islamabad,2024-02-06,2024-08-04
O9104,C5104,Pizza,McDonald's,2,710.01,Wallet,46,2025-03-09,51,Active,2.0,2024-09-18,Delayed,Islamabad,2024-02-06,2024-08-28
O7988,C3988,Pizza,Subway,2,880.6,Cash,22,2024-10-12,215,Active,5.0,2025-03-20,Delayed,Lahore,2024-02-06,2024-07-13
O8845,C4845,Pasta,Subway,3,527.78,Card,6,2025-03-27,133,Inactive,5.0,2025-05-28,Delayed,Peshawar,2024-02-06,2024-07-09
O8972,C4972,Burger,Burger King,4,252.25,Cash,42,2024-09-23,163,Active,,2025-03-27,Cancelled,Islamabad,2024-02-06,2025-01-16
O7689,C3689,Sandwich,KFC,3,1229.53,Cash,6,2024-10-21,11,Active,,2025-07-04,Cancelled,Peshawar,2024-02-07,2024-04-22
O7501,C3501,Burger,McDonald's,1,776.39,Wallet,11,2025-06-17,112,Inactive,,2024-12-25,Cancelled,Peshawar,2024-02-07,2023-11-03
O6852,C2852,Fries,Subway,3,474.62,Cash,26,2024-08-29,358,Active,3.0,2025-03-19,Delayed,Peshawar,2024-02-07,2024-02-13
O10919,C6919,Pizza,McDonald's,1,435.08,Card,46,2025-07-26,358,Active,2.0,2025-08-20,Delayed,Karachi,2024-02-07,2025-04-26
O8032,C4032,Sandwich,McDonald's,5,408.29,Wallet,47,2025-03-15,20,Active,2.0,2024-11-02,Delivered,Peshawar,2024-02-07,2025-05-23
O5497,C1497,Pizza,Burger King,3,1494.29,Wallet,17,2025-03-24,495,Inactive,,2024-09-15,Cancelled,Karachi,2024-02-07,2025-05-08
O7342,C3342,Pasta,Pizza Hut,3,914.81,Wallet,19,2025-02-01,67,Active,1.0,2025-08-15,Delayed,Peshawar,2024-02-07,2025-05-05
O9194,C5194,Sandwich,Pizza Hut,1,1021.82,Wallet,15,2024-10-25,430,Inactive,2.0,2025-05-12,Delivered,Multan,2024-02-08,2025-04-17
O9480,C5480,Fries,Subway,5,1421.13,Card,39,2025-07-27,352,Active,3.0,2024-10-22,Delayed,Karachi,2024-02-08,2024-03-14
O5319,C1319,Fries,KFC,2,1228.42,Cash,25,2024-10-14,409,Inactive,4.0,2025-07-14,Delivered,Multan,2024-02-08,2025-06-23
O6589,C2589,Sandwich,McDonald's,3,748.42,Wallet,3,2024-12-30,462,Inactive,1.0,2024-09-09,Delayed,Karachi,2024-02-08,2025-05-12
O9232,C5232,Sandwich,Burger King,1,730.76,Wallet,34,2024-10-15,479,Active,,2024-08-21,Cancelled,Lahore,2024-02-08,2024-07-22
O6352,C2352,Pizza,KFC,1,938.44,Card,3,2025-03-03,241,Active,5.0,2024-11-19,Delayed,Karachi,2024-02-08,2024-08-21
O5246,C1246,Burger,Subway,3,165.69,Card,22,2024-12-30,236,Active,4.0,2024-10-08,Delivered,Islamabad,2024-02-08,2024-07-15
O7363,C3363,Fries,McDonald's,3,171.95,Cash,25,2025-06-14,215,Active,4.0,2025-01-24,Delayed,Peshawar,2024-02-09,2024-03-10
O6742,C2742,Burger,KFC,1,878.99,Wallet,29,2025-07-17,105,Inactive,,2025-05-08,Cancelled,Islamabad,2024-02-09,2024-03-28
O9193,C5193,Pasta,KFC,3,646.37,Card,7,2025-05-18,138,Active,1.0,2025-04-30,Delivered,Peshawar,2024-02-09,2024-06-19
O8943,C4943,Burger,KFC,3,948.43,Wallet,44,2025-01-17,51,Inactive,2.0,2024-09-13,Delivered,Lahore,2024-02-09,2025-06-08
O7039,C3039,Burger,Pizza Hut,4,150.64,Cash,45,2025-03-24,367,Active,3.0,2025-02-21,Delivered,Karachi,2024-02-09,2023-10-16
O6247,C2247,Pizza,Subway,4,1088.13,Wallet,44,2024-10-30,63,Inactive,5.0,2025-02-10,Delayed,Multan,2024-02-09,2024-10-23
O6982,C2982,Pasta,Subway,4,290.88,Cash,21,2025-06-03,458,Inactive,,2025-01-28,Cancelled,Islamabad,2024-02-09,2024-04-17
O9311,C5311,Sandwich,McDonald's,4,1111.65,Card,42,2025-04-09,130,Inactive,,2025-07-14,Cancelled,Peshawar,2024-02-10,2025-07-15
O7508,C3508,Burger,McDonald's,2,721.57,Wallet,34,2024-12-11,201,Active,,2025-07-09,Cancelled,Multan,2024-02-10,2024-06-13
O8499,C4499,Burger,McDonald's,2,318.0,Card,48,2025-06-18,241,Active,5.0,2024-10-08,Delayed,Peshawar,2024-02-10,2024-04-09
O7888,C3888,Burger,Pizza Hut,3,1341.31,Wallet,2,2024-09-17,19,Inactive,1.0,2025-04-10,Delivered,Islamabad,2024-02-10,2024-04-18
O9084,C5084,Pasta,KFC,1,1258.9,Card,44,2024-10-05,225,Inactive,,2025-06-16,Cancelled,Peshawar,2024-02-10,2024-09-07
O5623,C1623,Fries,Pizza Hut,4,1370.81,Wallet,36,2025-03-06,95,Inactive,1.0,2024-08-28,Delivered,Peshawar,2024-02-10,2024-12-25
O10480,C6480,Pizza,McDonald's,1,820.63,Cash,4,2025-03-09,147,Active,4.0,2024-12-14,Delayed,Multan,2024-02-10,2023-10-19
O6944,C2944,Sandwich,McDonald's,3,455.0,Card,45,2025-03-18,403,Active,,2025-08-15,Cancelled,Multan,2024-02-10,2024-08-08
O6638,C2638,Burger,KFC,2,716.66,Wallet,12,2025-01-08,187,Inactive,,2024-12-10,Cancelled,Peshawar,2024-02-11,2024-04-29
O7602,C3602,Burger,McDonald's,5,1247.58,Wallet,16,2024-08-25,442,Inactive,3.0,2024-09-30,Delivered,Peshawar,2024-02-11,2023-10-12
O7368,C3368,Sandwich,Burger King,3,386.59,Card,24,2024-11-13,468,Active,2.0,2024-10-06,Delivered,Peshawar,2024-02-11,2024-06-19
O10512,C6512,Pizza,McDonald's,4,1449.23,Card,41,2025-05-29,257,Inactive,2.0,2024-10-25,Delayed,Karachi,2024-02-11,2024-06-28
O8775,C4775,Sandwich,Subway,4,412.31,Card,14,2025-07-01,18,Active,2.0,2024-12-19,Delayed,Peshawar,2024-02-11,2024-02-16
O10322,C6322,Sandwich,Pizza Hut,1,1250.97,Cash,16,2025-06-04,30,Inactive,3.0,2025-06-24,Delayed,Multan,2024-02-11,2024-05-23
O9515,C5515,Sandwich,Burger King,1,985.03,Wallet,43,2024-09-29,344,Inactive,,2024-09-25,Cancelled,Karachi,2024-02-11,2023-09-10
O6745,C2745,Burger,Burger King,3,1283.92,Cash,13,2024-09-08,244,Inactive,2.0,2024-12-17,Delayed,Peshawar,2024-02-11,2023-08-27
O6828,C2828,Sandwich,Subway,5,1104.92,Cash,11,2025-07-14,404,Active,2.0,2024-08-24,Delivered,Karachi,2024-02-11,2024-03-15
O10872,C6872,Sandwich,Burger King,4,1392.57,Card,18,2025-05-07,47,Active,,2024-11-10,Cancelled,Islamabad,2024-02-11,2024-04-18
O6537,C2537,Fries,Burger King,3,1360.89,Cash,5,2025-08-20,227,Active,,2024-08-27,Cancelled,Islamabad,2024-02-12,2025-06-18
O5780,C1780,Fries,Pizza Hut,5,377.25,Card,9,2025-05-13,422,Active,1.0,2024-12-08,Delayed,Islamabad,2024-02-12,2025-04-19
O9698,C5698,Pasta,McDonald's,5,289.61,Cash,7,2025-06-18,116,Inactive,3.0,2024-09-04,Delayed,Lahore,2024-02-12,2024-07-11
O10445,C6445,Pizza,KFC,1,659.93,Wallet,16,2025-04-27,113,Active,4.0,2025-05-25,Delivered,Peshawar,2024-02-12,2025-04-05
O8256,C4256,Sandwich,KFC,2,967.79,Cash,41,2024-10-11,412,Inactive,,2025-06-25,Cancelled,Lahore,2024-02-12,2024-09-27
O8690,C4690,Pizza,Burger King,3,171.93,Card,16,2025-03-20,129,Active,4.0,2024-08-29,Delayed,Islamabad,2024-02-13,2024-01-17
O5952,C1952,Fries,KFC,5,631.61,Card,25,2025-02-25,34,Active,5.0,2024-08-25,Delivered,Peshawar,2024-02-13,2024-05-17
O8415,C4415,Burger,Burger King,3,427.8,Card,20,2025-03-19,11,Active,2.0,2025-02-28,Delivered,Islamabad,2024-02-13,2024-07-20
O7108,C3108,Sandwich,Subway,5,344.8,Cash,7,2025-03-02,400,Active,4.0,2024-10-21,Delivered,Karachi,2024-02-14,2024-01-28
O8750,C4750,Burger,Subway,1,1370.46,Wallet,15,2025-05-25,59,Inactive,,2024-09-02,Cancelled,Peshawar,2024-02-14,2024-02-20
O8480,C4480,Fries,KFC,1,291.03,Wallet,42,2025-06-25,205,Inactive,4.0,2024-12-01,Delayed,Lahore,2024-02-14,2024-08-23
O5462,C1462,Fries,McDonald's,4,1215.7,Wallet,2,2025-08-07,298,Active,5.0,2024-09-24,Delayed,Islamabad,2024-02-14,2025-04-10
O8524,C4524,Burger,KFC,2,1271.3,Wallet,3,2025-01-02,300,Active,,2025-04-08,Cancelled,Islamabad,2024-02-14,2025-05-12
O5199,C1199,Sandwich,Subway,4,347.46,Wallet,37,2024-11-26,74,Inactive,3.0,2025-03-17,Delivered,Lahore,2024-02-15,2024-08-10
O7219,C3219,Sandwich,Burger King,1,729.97,Wallet,5,2025-07-16,472,Active,4.0,2024-12-10,Delivered,Multan,2024-02-15,2024-08-23
O6407,C2407,Fries,KFC,5,1493.07,Cash,14,2025-02-13,423,Active,,2025-05-17,Cancelled,Karachi,2024-02-15,2024-12-15
O6199,C2199,Fries,KFC,5,695.51,Wallet,27,2025-03-23,227,Inactive,,2025-05-24,Cancelled,Karachi,2024-02-15,2024-12-28
O5533,C1533,Fries,Burger King,2,420.11,Card,15,2024-11-07,281,Inactive,1.0,2024-08-31,Delayed,Karachi,2024-02-15,2025-07-17
O8211,C4211,Burger,KFC,5,527.23,Cash,16,2025-03-10,256,Inactive,4.0,2025-02-27,Delayed,Peshawar,2024-02-15,2024-10-31
O5121,C1121,Pasta,Pizza Hut,5,784.74,Wallet,22,2024-11-14,425,Active,1.0,2024-10-05,Delivered,Islamabad,2024-02-15,2025-06-11
O10991,C6991,Burger,KFC,4,1298.75,Card,28,2024-09-22,285,Active,1.0,2025-07-07,Delivered,Multan,2024-02-15,2023-09-24
O9779,C5779,Fries,KFC,1,298.83,Card,23,2024-10-15,275,Active,,2025-02-06,Cancelled,Multan,2024-02-16,2024-05-07
O5719,C1719,Pasta,KFC,5,848.34,Card,12,2025-06-20,283,Inactive,3.0,2025-02-04,Delayed,Lahore,2024-02-16,2024-12-24
O6355,C2355,Sandwich,McDonald's,2,1114.25,Cash,47,2025-03-30,60,Active,,2025-05-25,Cancelled,Multan,2024-02-16,2023-09-30
O7936,C3936,Pizza,Burger King,3,807.34,Card,11,2025-07-22,44,Inactive,1.0,2025-05-17,Delivered,Peshawar,2024-02-16,2025-01-26
O5003,C1003,Pizza,Burger King,1,133.44,Cash,16,2025-03-09,142,Active,,2025-02-16,Cancelled,Islamabad,2024-02-16,2023-11-15
O6508,C2508,Burger,KFC,2,178.97,Cash,21,2025-02-20,322,Inactive,1.0,2024-12-02,Delayed,Karachi,2024-02-16,2024-03-05
